Date,Open,High,Low,Close,Adjusted_close,Volume
2005-09-15,38.02,38.1,37.0,37.01,26.914,1529800
2005-09-16,37.0,37.0,36.6,36.6,26.6158,62400
2005-09-19,36.6,36.7,36.45,36.7,26.6883,1162300
2005-09-20,36.6,37.0,36.6,36.7,26.6883,654900
2005-09-21,36.6,36.6,36.0,36.4,26.4707,424300
2005-09-22,36.4,37.2,36.4,37.2,27.0524,864800
2005-09-23,37.2,38.1,37.2,37.68,27.4009,1249900
2005-09-26,37.75,38.15,37.75,37.75,27.4518,821400
2005-09-27,37.75,37.9,37.14,37.25,27.0884,1514000
2005-09-28,37.24,37.4,36.8,37.0,26.9068,875700
2005-09-29,36.91,36.91,36.25,36.6,26.6158,2659200
2005-09-30,36.6,36.6,35.6,35.8,26.034000000000002,4014800
2005-10-03,35.3,35.9,34.17,34.7,25.2341,10007600
2005-10-04,34.0,34.3,33.25,33.9,24.6521,8040300
2005-10-05,34.0,34.1,33.32,33.65,24.4706,6304400
2005-10-06,33.4,33.65,33.21,33.37,24.2667,7552200
2005-10-07,33.28,33.6,33.13,33.6,24.434,7055200
2005-10-10,33.6,33.6,33.0,33.03,24.0193,3400800
2005-10-11,33.04,33.39,32.98,33.0,23.998,3675400
2005-10-12,32.9,33.3,32.72,32.77,23.8309,4134600
2005-10-13,32.53,32.7,32.48,32.55,23.6709,3184100
2005-10-14,32.52,32.75,32.38,32.39,23.5539,2487500
2005-10-17,32.34,32.77,32.0,32.48,23.6199,1910400
2005-10-18,32.3,32.55,32.15,32.43,23.5831,1737900
2005-10-19,32.28,33.16,32.21,33.16,24.114,1784400
2005-10-20,33.16,34.06,33.1,33.58,24.4195,2789600
2005-10-21,33.78,34.501,33.63,34.0,24.7252,2881800
2005-10-24,35.25,36.48,34.93,36.29,26.39,4033400
2005-10-25,35.34,37.47,35.28,37.18,27.0376,2915400
2005-10-26,36.85,37.72,36.7,37.0,26.9068,2208000
2005-10-27,36.95,37.0,35.8,36.28,26.3827,2033000
2005-10-28,36.5,37.2,36.21,37.1,26.9795,1423400
2005-10-31,37.21,37.6,36.96,37.22,27.0671,1219600
2005-11-01,36.9,36.96,36.46,36.56,26.5869,1575200
2005-11-02,36.22,36.9,36.18,36.8,26.8421,1502100
2005-11-03,36.72,37.62,36.72,37.42,27.2944,1887900
2005-11-04,37.33,37.42,37.02,37.17,27.1118,1731900
2005-11-07,37.1,37.17,36.8245,37.02,27.0024,1658700
2005-11-08,36.65,37.2,36.65,36.96,26.9592,2119200
2005-11-09,36.96,38.18,36.9,37.88,27.6297,2203900
2005-11-10,37.75,39.3,37.7499,38.92,28.3884,2513200
2005-11-11,38.5,38.96,38.47,38.91,28.3812,1229800
2005-11-14,38.8,39.4,38.51,39.34,28.6947,1160000
2005-11-15,39.0,39.4,38.47,39.21,28.5998,1793000
2005-11-16,39.35,40.0,39.09,39.83,29.0521,2568800
2005-11-17,40.1,41.18,39.78,40.0,29.1764,2628100
2005-11-18,40.45,40.87,39.64,39.92,29.1179,1556000
2005-11-21,40.17,42.0,40.17,41.58,30.3288,2906900
2005-11-22,41.4,42.39,41.29,42.15,30.744,2368700
2005-11-23,42.2,43.76,42.2,43.47,31.7073,2149100
2005-11-25,44.1,44.25,42.95,43.45,31.6926,468300
2005-11-28,43.4,44.2,43.1,43.9,32.0209,2377400
2005-11-29,43.75,43.99,41.7301,42.55,31.0362,2962200
2005-11-30,42.9,43.25,41.3,42.05,30.6712,2761100
2005-12-01,41.95,43.88,41.89,43.31,31.5901,1792900
2005-12-02,43.25,43.74,42.6,43.23,31.531999999999996,1057900
2005-12-05,43.22,43.7,42.91,43.52,31.7439,1042900
2005-12-06,43.7,43.84,43.48,43.61,31.8092,1154900
2005-12-07,43.59,44.78,43.22,43.36,31.627,2063900
