Date,Open,High,Low,Close,Adjusted_close,Volume
2001-01-02,5.9375,5.9375,5.7813,5.9063,5.9063,3400
2001-01-03,6.0,6.0,5.9375,6.0,6.0,12700
2001-01-04,6.0,6.1875,5.75,6.1875,6.1875,5800
2001-01-05,5.875,6.75,5.8125,6.75,6.75,33500
2001-01-08,6.5625,6.5625,6.4063,6.4063,6.4063,5100
2001-01-09,6.4688,6.4688,6.4688,6.4688,6.4688,500
2001-01-10,6.3438,6.5,6.2813,6.375,6.375,21400
2001-01-11,6.25,6.875,6.25,6.875,6.875,10900
2001-01-12,6.875,6.875,6.625,6.8281,6.8281,1000
2001-01-16,6.625,6.6875,6.25,6.375,6.375,8400
2001-01-17,6.1875,6.375,5.875,6.375,6.375,12800
2001-01-18,6.0,6.125,5.875,6.125,6.125,32300
2001-01-19,6.0,6.4375,6.0,6.25,6.25,19400
2001-01-22,6.3125,6.375,6.3125,6.3125,6.3125,8100
2001-01-23,6.2031,6.375,6.0,6.375,6.375,10100
2001-01-24,6.125,6.4375,6.125,6.4375,6.4375,1800
2001-01-25,6.3594,6.4375,6.1875,6.4375,6.4375,4700
2001-01-26,6.25,6.5,6.25,6.5,6.5,3900
2001-01-29,6.5,6.5,6.25,6.375,6.375,6300
2001-01-30,6.375,6.5,6.0,6.125,6.125,50000
2001-01-31,6.1875,6.1875,6.1875,6.1875,6.1875,3700
2001-02-01,6.1875,6.1875,6.125,6.125,6.125,400
2001-02-02,6.0313,6.0313,6.0,6.0,6.0,1800
2001-02-05,6.0313,6.0313,5.875,5.875,5.875,9600
2001-02-06,6.0625,6.0625,6.0,6.0625,6.0625,2500
2001-02-07,6.0,6.0,6.0,6.0,6.0,2200
2001-02-08,6.0,6.0,5.75,5.875,5.875,9800
2001-02-09,5.875,5.875,5.5,5.625,5.625,5100
2001-02-12,5.5,5.625,5.5,5.625,5.625,4500
2001-02-13,5.625,5.7344,5.0313,5.0313,5.0313,14400
2001-02-14,5.0625,5.25,5.0625,5.25,5.25,2400
2001-02-15,5.25,5.3125,5.1563,5.3125,5.3125,9800
2001-02-16,5.5,5.5,5.1875,5.375,5.375,16600
2001-02-20,5.25,5.25,5.25,5.25,5.25,300
2001-02-21,5.1875,5.1875,4.9375,4.9375,4.9375,10600
2001-02-22,5.0625,5.25,4.625,4.625,4.625,10400
2001-02-23,4.75,5.125,4.5,5.125,5.125,39100
2001-02-26,5.125,5.375,5.125,5.375,5.375,4600
2001-02-27,5.25,5.5,5.25,5.375,5.375,16900
2001-02-28,5.375,5.375,5.125,5.25,5.25,13700
2001-03-01,5.2344,5.25,5.0938,5.25,5.25,6000
2001-03-02,5.25,5.25,5.1875,5.25,5.25,1000
2001-03-05,5.2813,5.3125,5.2188,5.2188,5.2188,3600
2001-03-06,5.2813,5.2813,5.2188,5.25,5.25,39900
2001-03-07,5.2188,5.3125,5.2188,5.3125,5.3125,14900
2001-03-08,5.25,5.3125,5.25,5.3125,5.3125,1300
2001-03-09,5.3125,5.4375,5.3125,5.3125,5.3125,2000
2001-03-12,5.4375,5.4375,5.125,5.25,5.25,3700
2001-03-13,5.2188,5.375,5.0625,5.375,5.375,108800
2001-03-14,5.25,5.5,5.25,5.25,5.25,9000
2001-03-15,5.25,5.2813,5.0625,5.1875,5.1875,121500
2001-03-16,5.3438,5.375,5.125,5.25,5.25,100700
2001-03-19,5.1875,5.5,5.1875,5.4375,5.4375,15900
2001-03-20,5.2969,5.3125,5.0,5.0625,5.0625,29000
2001-03-21,5.1875,5.375,5.1875,5.1875,5.1875,17500
2001-03-22,5.1875,5.25,4.8438,5.2188,5.2188,28400
2001-03-23,5.2188,5.25,5.125,5.125,5.125,14100
2001-03-26,5.1563,5.5,5.1563,5.5,5.5,40400
2001-03-27,5.4375,5.9375,5.2656,5.6875,5.6875,204100
2001-03-28,5.25,5.25,5.1875,5.1875,5.1875,33900
2001-03-29,5.2188,5.375,5.1875,5.25,5.25,6600
2001-03-30,5.25,5.3125,5.1563,5.3125,5.3125,20100
2001-04-02,5.2188,5.25,5.1875,5.1875,5.1875,25400
2001-04-03,5.1875,5.25,5.125,5.1875,5.1875,329500
2001-04-04,5.1875,5.25,5.0,5.125,5.125,20200
2001-04-05,5.1875,5.375,5.1875,5.375,5.375,15200
2001-04-06,5.2188,5.3125,5.1875,5.25,5.25,41700
2001-04-09,5.24,5.26,5.19,5.26,5.26,6000
2001-04-10,5.26,5.7,5.14,5.14,5.14,26800
2001-04-11,5.18,5.3,5.17,5.17,5.17,4000
2001-04-12,5.29,5.5,5.29,5.32,5.32,17000
2001-04-16,5.3,5.5,5.2,5.2,5.2,11700
2001-04-17,5.3,5.38,5.3,5.38,5.38,16900
2001-04-18,5.38,5.38,5.38,5.38,5.38,400
2001-04-19,5.43,5.63,5.43,5.63,5.63,2500
2001-04-20,5.565,6.49,5.565,6.4,6.4,26900
2001-04-23,6.3,6.49,6.3,6.49,6.49,18400
2001-04-24,6.49,6.49,6.36,6.36,6.36,2700
2001-04-25,6.5,6.62,6.5,6.62,6.62,4000
2001-04-26,6.67,6.75,6.67,6.75,6.75,5300
2001-04-27,6.75,6.87,6.75,6.87,6.87,2900
2001-04-30,6.87,6.95,6.7,6.92,6.92,30600
2001-05-01,6.935,8.0,6.87,7.5,7.5,205600
2001-05-02,7.75,7.75,7.5,7.5,7.5,12400
2001-05-03,7.5,7.5,7.25,7.4,7.4,7100
2001-05-04,7.25,7.65,7.2,7.5,7.5,25100
2001-05-07,7.9,8.0,7.9,7.91,7.91,7800
2001-05-08,8.0,8.0,7.83,8.0,8.0,15900
2001-05-09,8.0,8.0,7.83,7.83,7.83,16200
2001-05-10,7.82,7.89,7.72,7.75,7.75,4500
2001-05-11,7.9,7.95,6.65,7.0,7.0,52200
2001-05-14,7.05,7.15,7.0,7.06,7.06,69400
2001-05-15,7.07,7.5,7.07,7.15,7.15,28600
2001-05-16,7.24,7.5,7.1,7.29,7.29,34600
2001-05-17,7.53,7.53,7.06,7.06,7.06,7900
2001-05-18,7.1,7.21,7.0,7.2,7.2,5800
2001-05-21,7.26,7.26,7.24,7.24,7.24,500
2001-05-22,7.35,7.35,7.0,7.15,7.15,33200
2001-05-23,7.145,7.21,7.03,7.05,7.05,3700
2001-05-24,7.06,7.17,7.05,7.17,7.17,8700
2001-05-25,7.18,7.29,7.1,7.29,7.29,6300
2001-05-29,7.3,7.36,7.15,7.15,7.15,2500
2001-05-30,7.1,7.1,7.1,7.1,7.1,5000
2001-05-31,7.1,7.1,7.05,7.05,7.05,7500
2001-06-01,7.05,7.12,7.05,7.08,7.08,1500
2001-06-04,7.1,7.44,7.1,7.41,7.41,18600
2001-06-05,7.4,7.7,7.21,7.38,7.38,15400
2001-06-06,7.39,7.45,7.26,7.26,7.26,4700
2001-06-07,7.26,7.55,7.26,7.55,7.55,1100
2001-06-08,7.35,7.35,7.1,7.1,7.1,6400
2001-06-11,7.06,7.65,7.05,7.05,7.05,15000
2001-06-12,7.35,7.35,6.9,7.32,7.32,11400
2001-06-13,7.35,7.35,6.88,7.06,7.06,14000
2001-06-14,7.0,7.1,6.9,6.9,6.9,451300
2001-06-15,6.85,7.14,6.85,7.14,7.14,25100
2001-06-18,7.25,7.25,6.94,6.94,6.94,23200
2001-06-19,7.04,7.4,6.95,6.96,6.96,72200
2001-06-20,7.2,7.45,6.95,7.1,7.1,84400
2001-06-21,7.25,7.25,7.0,7.07,7.07,36800
2001-06-22,7.05,7.15,7.05,7.06,7.06,6800
2001-06-25,7.0,7.05,6.95,6.97,6.97,24200
2001-06-26,6.91,7.15,6.91,7.05,7.05,171800
2001-06-27,7.08,7.27,6.9,7.27,7.27,11000
2001-06-28,7.3,7.55,7.3,7.55,7.55,16400
2001-06-29,7.41,7.7,7.41,7.7,7.7,53900
2001-07-02,7.5,7.67,7.36,7.36,7.36,10100
2001-07-03,7.25,7.72,7.25,7.35,7.35,10000
2001-07-05,7.65,7.65,7.41,7.52,7.52,5600
2001-07-06,7.5,7.7,7.34,7.57,7.57,8900
2001-07-09,7.56,8.06,7.5,7.88,7.88,87300
2001-07-10,7.69,7.82,7.66,7.75,7.75,8100
2001-07-11,7.75,7.89,7.75,7.81,7.81,20700
2001-07-12,7.89,7.97,7.71,7.83,7.83,20700
2001-07-13,7.83,8.68,7.8,8.65,8.65,89900
2001-07-16,8.85,9.33,8.2,8.3,8.3,78300
2001-07-17,8.21,9.0,8.21,8.95,8.95,15400
2001-07-18,8.7,8.95,8.7,8.82,8.82,8500
2001-07-19,9.0,9.31,8.71,9.3,9.3,56600
2001-07-20,9.13,10.08,9.11,9.66,9.66,65900
2001-07-23,9.99,10.07,9.57,9.59,9.59,68700
2001-07-24,9.59,9.75,9.39,9.39,9.39,26300
2001-07-25,9.39,9.6,9.35,9.58,9.58,25000
2001-07-26,9.6,9.66,9.3,9.4,9.4,44900
2001-07-27,9.45,9.66,9.45,9.64,9.64,11100
2001-07-30,9.62,9.65,9.58,9.65,9.65,23800
2001-07-31,9.52,9.72,9.52,9.52,9.52,12000
2001-08-01,9.46,9.7,9.46,9.7,9.7,7600
2001-08-02,9.47,9.5,9.0,9.22,9.22,5000
2001-08-03,9.3,9.3,8.86,9.09,9.09,14300
2001-08-06,9.1,9.1,8.86,8.97,8.97,10100
2001-08-07,8.96,9.59,8.95,9.59,9.59,11600
2001-08-08,9.7,9.78,9.36,9.65,9.65,36500
2001-08-09,9.62,9.62,9.02,9.25,9.25,3700
2001-08-10,9.25,9.4361,9.02,9.27,9.27,5400
2001-08-13,9.44,9.7,9.26,9.5,9.5,12700
2001-08-14,9.5,9.75,9.35,9.75,9.75,26200
2001-08-15,9.51,10.0,9.51,9.76,9.76,22800
2001-08-16,10.01,10.03,9.75,10.03,10.03,43700
2001-08-17,10.08,10.08,9.75,9.99,9.99,40500
2001-08-20,9.99,11.29,9.87,10.99,10.99,68500
2001-08-21,10.91,11.67,10.62,11.52,11.52,73900
2001-08-22,11.68,12.0,10.35,10.35,10.35,97200
2001-08-23,11.13,11.13,9.46,9.46,9.46,44300
2001-08-24,9.89,10.49,9.26,10.48,10.48,26100
2001-08-27,10.4871,10.57,10.05,10.15,10.15,8500
2001-08-28,9.7,10.27,9.57,9.91,9.91,10700
2001-08-29,9.88,9.88,9.26,9.7,9.7,11200
2001-08-30,9.7,9.7,9.26,9.49,9.49,3100
2001-08-31,9.49,9.49,9.0,9.45,9.45,44300
2001-09-04,9.35,9.53,9.35,9.5,9.5,16900
2001-09-05,9.56,9.56,9.02,9.37,9.37,10700
2001-09-06,9.34,9.34,9.0,9.02,9.02,21900
2001-09-07,9.01,9.05,9.01,9.02,9.02,2700
2001-09-10,9.22,9.25,8.85,9.01,9.01,25400
2001-09-17,9.28,9.6,8.7,9.1,9.1,33500
2001-09-18,8.61,9.14,8.5,8.5,8.5,21000
2001-09-19,8.49,8.54,7.18,7.72,7.72,39900
2001-09-20,7.89,7.89,7.33,7.58,7.58,58700
2001-09-21,7.12,7.4982,7.12,7.44,7.44,64600
2001-09-24,7.59,8.09,7.48,8.01,8.01,6600
